Incident Number,Date,Time Out,Time In,Location,Call Type,Response Area,Company Run #,Box or Street Assignment,Working Fire,Unit 1,Unit 1 Off ID,Unit 1 Dr ID,Unit 1 FF1 ID,Unit 1 FF2 ID,Unit 1 FF3 ID,Unit 1 FF4 ID,Unit 1 FF5 ID,Unit 1 FF6 ID,Unit 1 FF7 ID,Unit 1 Disposition,Unit 2,Unit 2 Off ID,Unit 2 Dr ID,Unit 2 FF1 ID,Unit 2 FF2 ID,Unit 2 FF3 ID,Unit 2 FF4 ID,Unit 2 FF5 ID,Unit 2 FF6 ID,Unit 2 FF7 ID,Unit 2 Disposition,Unit 3,Unit 3 Off ID,Unit 3 Dr ID,Unit 3 FF1 ID,Unit 3 FF2 ID,Unit 3 FF3 ID,Unit 3 FF4 ID,Unit 3 FF5 ID,Unit 3 FF6 ID,Unit 3 FF7 ID,Unit 3 Disposition,Unit 4,Unit 4 Off ID,Unit 4 Dr ID,Unit 4 FF1 ID,Unit 4 FF2 ID,Unit 4 FF3 ID,Unit 4 FF4 ID,Unit 4 FF5 ID,Unit 4 FF6 ID,Unit 4 FF7 ID,Unit 4 Disposition,Unit 5,Unit 5 Off ID,Unit 5 Dr ID,Unit 5 FF1 ID,Unit 5 FF2 ID,Unit 5 FF3 ID,Unit 5 FF4 ID,Unit 5 FF5 ID,Unit 5 FF6 ID,Unit 5 FF7 ID,Unit 5 Disposition,Remarks,Report by,Type of Incident,Box Area
150570239,26-Feb-15,00-Jan-00,00-Jan-00,8150 Baltimore Ave,Non-Emergency Incidents,City of College Park,346190,FALSE,FALSE,E122,20100,21021,21014,21532,22679,22742,22724,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,off fire watch,21021,,12
150580043,27-Feb-15,00-Jan-00,00-Jan-00,4313 Knox Road,Non-Emergency Incidents,City of College Park,346192,FALSE,FALSE,Utility,22742,21532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pipe under sink broke. Occupant of the apartment had controlled the water flow prior to U812's arrival. U812 advised the occupant that he should contact building management to fix it.,22742,,12
150580313,28-Feb-15,00-Jan-00,00-Jan-00,381 denton drive,Automatic Alarms,University of Maryland,348194,FALSE,FALSE,E122,18044,21021,20100,21532,22724,,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,boken compressor,18044,,12
150590011,28-Feb-15,00-Jan-00,00-Jan-00,8125 48th ave,Non-Emergency Incidents,City of College Park,349195,FALSE,FALSE,E122,18044,,21654,21665,22742,22724,,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18044,,12
150590261,28-Feb-15,00-Jan-00,00-Jan-00,7300 50th Ave,EMS Assists,City of College Park,351197,FALSE,FALSE,E122,20100,21021,21014,22742,21665,,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100,,12
150590387,28-Feb-15,00-Jan-00,00-Jan-00,11230 Cherry Hill Rd #102,Hazmat / Hazardous Condition,Surrounding Area,353199,TRUE,FALSE,TK12,20100,21021,21014,21654,22724,,,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staged,21014,,41
150600222,01-Mar-15,00-Jan-00,00-Jan-00,Baltimore Ave at Greenbelt Rd,Rescues,City of College Park,354001,FALSE,FALSE,E122,21021,17826,21014,22742,21665,22724,,,,PISOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PDO,21021,,11
150600244,01-Mar-15,00-Jan-00,00-Jan-00,9 Fraternity Dr,Automatic Alarms,University of Maryland,355002,FALSE,FALSE,E122,21021,17826,21014,22724,21665,22742,,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"popcorn, reset alarm",21021,,12
150610257,02-Mar-15,00-Jan-00,00-Jan-00,4323 Rowalt Drive,Automatic Alarms,City of College Park,358005,FALSE,FALSE,E122,18044,21021,21654,22679,,,,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22724,,12
150610281,02-Mar-15,00-Jan-00,00-Jan-00,4315 40th St,Structure Fire,Surrounding Area,359006,TRUE,FALSE,E122,15876,21021,22679,21654,,,,,,PISPTA,TK12,18044,16691,21018,21016,21014,21532,21665,,,PISPTA,C12,,10238,,,,,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,PISPTA,15876,,55
150610349,02-Mar-15,00-Jan-00,00-Jan-00,238 Rossborough Ln.,Automatic Alarms,University of Maryland,360007,FALSE,FALSE,E122,16691,17937,21016,21654,21532,20326,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bells Reset,16691,,12
150610379,02-Mar-15,00-Jan-00,00-Jan-00,10 Fraternity Dr.,Automatic Alarms,University of Maryland,361008,FALSE,FALSE,E122,16691,21021,21532,21654,21665,22679,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Food- Bells reset,16691,,12
150620010,03-Mar-15,00-Jan-00,00-Jan-00,8150 Baltimore Ave.,EMS Assists,City of College Park,362009,FALSE,FALSE,E122,16691,21021,21665,21532,21654,22742,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,EMS Assist,16691,,12
150630017,04-Mar-15,00-Jan-00,00-Jan-00,17 Lehigh Rd,EMS Assists,University of Maryland,367015,FALSE,FALSE,E122,21021,17826,22679,21532,22742,22485,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,assist ems,21021,,12
150630262,04-Mar-15,00-Jan-00,00-Jan-00,7500 mowatt lane,Vehicle Fire,University of Maryland,369017,FALSE,FALSE,E122,18044,17826,21021,21014,22742,21654,,,,Emergency Operations Performed,C12,,10238,,,,,,,,Emergency Operations Performed,C12B,,16691,,,,,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,Small car fire out on arrival,18044,,12
150630300,04-Mar-15,00-Jan-00,00-Jan-00,5 frat drive,Automatic Alarms,University of Maryland,370018,FALSE,FALSE,E122,18044,17826,21014,22727,22724,22485,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,overloaded dryer bells reset,18044,,12
150630396,04-Mar-15,00-Jan-00,00-Jan-00,IL I-495 @ Baltimore Ave.,Rescues,Surrounding Area,373021,FALSE,FALSE,E122,11631,17826,22485,21021,21654,21532,,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Property damage accident. MSP already on the scene. Checked with the vehicle for leaking fluids. No actions taken,11631,,41
150640005,05-Mar-15,00-Jan-00,00-Jan-00,3711 Campus Drive,EMS Assists,Surrounding Area,374022,FALSE,FALSE,E122,11631,17826,21654,21665,22485,22742,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assist EMS with an assault victim,11631,,12
150640336,05-Mar-15,00-Jan-00,00-Jan-00,73 Campus Drive,Automatic Alarms,University of Maryland,379027,FALSE,FALSE,E122,20104,21021,21014,22679,,,,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steam pipe burst,22742,,12
150650005,06-Mar-15,00-Jan-00,00-Jan-00,4514 Knox Road,Automatic Alarms,City of College Park,380028,FALSE,FALSE,E122,20104,21021,21014,22724,21665,22679,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Malfunctioning alarm, no hazardous gas present in the building.",22742,,12
150650095,06-Mar-15,00-Jan-00,00-Jan-00,4310 Knox Road,Automatic Alarms,University of Maryland,381029,FALSE,FALSE,E122,20100,21021,22724,22679,22485,,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFA - Bells Reset,10238,,12
150650138,06-Mar-15,00-Jan-00,00-Jan-00,4711 Berwyn House Road,EMS Assists,City of College Park,382030,FALSE,FALSE,E122,20100,21021,22679,22742,21654,21532,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22724,,12
150650189,06-Mar-15,00-Jan-00,00-Jan-00,7401 Princeton Ave,Automatic Alarms,City of College Park,383031,FALSE,FALSE,E122,20100,21021,22724,22679,21532,21654,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100,,12
150650303,06-Mar-15,00-Jan-00,00-Jan-00,EB Universit Blvd/Stadium Dr,Rescues,City of College Park,384032,FALSE,FALSE,E122,20100,21021,21654,21665,22679,22727,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100,,12
150650374,06-Mar-15,00-Jan-00,00-Jan-00,4734 Cherry Hill Rd,Rescues,City of College Park,385033,FALSE,FALSE,E122,20100,21021,21532,21654,22679,,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100,,11
150650383,06-Mar-15,00-Jan-00,00-Jan-00,4318 Knox Rd,Vegetation Fire,University of Maryland,386034,FALSE,FALSE,E122,20100,21021,21654,21532,22679,22742,,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100,,12
150660007,07-Mar-15,00-Jan-00,00-Jan-00,4601 Riverdale Road,Hazmat / Hazardous Condition,Surrounding Area,387035,TRUE,FALSE,,,,,,,,,,,,TK12,9781,21021,22679,21532,22742,20825,21654,,,PISOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISOS,9781,,07
150660060,07-Mar-15,00-Jan-00,00-Jan-00,6331 64th Ave,Hazmat / Hazardous Condition,Surrounding Area,388036,FALSE,FALSE,HMSU12,22679,21532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,21532,,13
150660318,07-Mar-15,00-Jan-00,00-Jan-00,Chapman St/24th Ave,Structure Fire,Surrounding Area,389037,TRUE,TRUE,TK12,17568,21021,21014,22679,21665,21532,20825,,,Staged,C12,10238,,,,,,,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shed Fire,17568,,34
150660351,07-Mar-15,00-Jan-00,00-Jan-00,8150 Baltimore Ave,Automatic Alarms,City of College Park,390038,FALSE,FALSE,E122,17568,21021,21014,22679,22485,20825,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leaking Dry Pipe,17568,,12
150660423,07-Mar-15,00-Jan-00,00-Jan-00,8419 Baltimore Ave,Automatic Alarms,City of College Park,391039,FALSE,FALSE,E122,17568,21021,21014,21532,20825,21665,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Broken sprinkler pipe.,17568,,12
150670020,08-Mar-15,00-Jan-00,00-Jan-00,259 Ellicott Dr,Non-Emergency Incidents,University of Maryland,392040,FALSE,FALSE,TK12,17568,21021,21014,21532,20825,22679,22485,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 removed,17568,,12
150670022,08-Mar-15,00-Jan-00,00-Jan-00,7401 Princeton Ave,Automatic Alarms,City of College Park,393041,FALSE,FALSE,E122,17568,21021,21014,20825,22679,22485,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CDS-Bells Reset,17568,,12
150670064,08-Mar-15,00-Jan-00,00-Jan-00,76 Campus Dr,Structure Fire,University of Maryland,394042,TRUE,FALSE,E122,17568,21021,21014,21665,21532,20825,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Electrical Fire on the exterior. Extinguished with CO2 extinguisher. Work control notified, and UMPD maintained the scene.",17568,,12
150670165,08-Mar-15,00-Jan-00,00-Jan-00,11368 Cherry Hill Rd #204,Structure Fire,Surrounding Area,396044,TRUE,FALSE,TK12,20100,21021,21014,22724,21532,20825,,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100,,41
150670342,08-Mar-15,00-Jan-00,00-Jan-00,7500 Mowat Ln,Other Emergency,University of Maryland,397045,FALSE,FALSE,E122,20104,20100,21532,21654,21665,21014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Investigated, electrical box shorting out.  Work order placed",20104,,12
150680288,09-Mar-15,00-Jan-00,00-Jan-00,4410 Olgethorpe St.,EMS Assists,Surrounding Area,399047,FALSE,FALSE,Reserve Engine,20104,21021,21014,21665,21654,21532,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lift Assist and Patient Refusal,20104,,07
150680300,09-Mar-15,00-Jan-00,00-Jan-00,3529 Madison Pl,Hazmat / Hazardous Condition,Surrounding Area,400048,FALSE,FALSE,TK12,20104,21021,21014,21665,22679,22724,,,,PISPTA,HMSU12,22742,21532,,,,,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20104,,01
150680347,09-Mar-15,00-Jan-00,00-Jan-00,3129 Queens Chapel Rd,Structure Fire,Surrounding Area,401049,TRUE,FALSE,Reserve Engine,20104,21021,21014,21665,9781,22724,,,,Staged,C12,10238,,,,,,,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20104,,01
150680364,09-Mar-15,00-Jan-00,00-Jan-00,5047 Berwyn Rd,Structure Fire,Surrounding Area,402050,TRUE,FALSE,TK12,20104,21021,22742,21665,22724,,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Investigated an electrical outlet.  No visible flames or smoke.,20104,,11
150680387,09-Mar-15,00-Jan-00,00-Jan-00,9973 Good Luck Rd,Structure Fire,Surrounding Area,403051,TRUE,FALSE,Reserve Truck,20104,21021,21665,22742,22724,,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20104,,48
150680431,09-Mar-15,00-Jan-00,00-Jan-00,6211 Baltimore Ave,Structure Fire,Surrounding Area,404052,TRUE,FALSE,Reserve Engine,20104,21021,21665,21532,22679,22742,,,,Staged,C12,10238,,,,,,,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20104,,07
150690006,10-Mar-15,00-Jan-00,00-Jan-00,4911 Prince Georges Ave,Other Emergency,Surrounding Area,405053,FALSE,FALSE,TK12,20104,21021,21654,21532,22724,22679,22742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Transferred,20104,,31
150690121,10-Mar-15,00-Jan-00,00-Jan-00,NB I-95/ICC,Hazmat / Hazardous Condition,Surrounding Area,406054,TRUE,FALSE,F12,13243,4820,22724,,,,,,,Emergency Operations Performed,HMSU12,22178,19310,,,,,,,,Emergency Operations Performed,C12,,10238,,,,,,,,Emergency Operations Performed,C12B,,16691,,,,,,,,Emergency Operations Performed,,,,,,,,,,,,"Overturned tractor trailer leaking fuel.  Controlled leak, contained spill and assisting Maryland Department of the Environment with pump-off and clean-up.",15876,,41
150700014,03-Nov-15,00-Jan-00,00-Jan-00,8700 Blk Rt 1,Rescues,Surrounding Area,1912014,FALSE,FALSE,E122,12387,16190,22146,22178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,16190,,11
150700293,11-Mar-15,00-Jan-00,00-Jan-00,4690 Universiy Blvd,EMS Assists,City of College Park,409051,FALSE,FALSE,TK12,20100,18044,22679,22485,21665,20825,21018,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Assisted A834. 3 patient refusals, one transport",22679,,11
150700311,11-Mar-15,00-Jan-00,00-Jan-00,8811 Orbit Ln,Structure Fire,Surrounding Area,410052,TRUE,FALSE,TK12,20100,18044,22742,22679,22485,21532,21018,21665,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staged,22679,,48
150700342,11-Mar-15,00-Jan-00,00-Jan-00,Lakeside Dr/Lakecrest Dr,Structure Fire,Surrounding Area,411053,TRUE,FALSE,TK12,21021,20100,21014,22742,22724,21532,22485,20825,,PISPTA,C12,10238,,,,,,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100,,35
150700396,11-Mar-15,00-Jan-00,00-Jan-00,4300 Knox Rd,Automatic Alarms,City of College Park,412054,FALSE,FALSE,E122,20100,21021,22724,21532,22485,,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100,,12
150710001,12-Mar-15,00-Jan-00,00-Jan-00,4610 College Ave,Automatic Alarms,City of College Park,413055,FALSE,FALSE,E122,20100,21021,21014,21532,22724,22485,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100,,12
150710218,12-Mar-15,00-Jan-00,00-Jan-00,NB Baltimore Ave/Cherry Hill Rd,Rescues,City of College Park,414056,FALSE,FALSE,E122,20100,16691,22679,21532,,,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100,,11
150710386,12-Mar-15,00-Jan-00,00-Jan-00,7300 50th Ave,EMS Assists,City of College Park,415057,FALSE,FALSE,E122,17602,20100,21532,20825,22485,,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assist EMS,17602,,12
150710424,12-Mar-15,00-Jan-00,00-Jan-00,SB I95/OL 495,Rescues,City of College Park,416058,FALSE,FALSE,E122,17602,18044,22679,22742,20825,22485,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,17602,,11
150720002,13-Mar-15,00-Jan-00,00-Jan-00,5306 62nd Ave,Structure Fire,Surrounding Area,417059,TRUE,FALSE,E122,17602,18044,20825,21665,21654,22742,22485,,,Staged,C12,,10238,,,,,,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staged,17602,,13
150720010,13-Mar-15,00-Jan-00,00-Jan-00,College Ave/ Dickinson Ave,EMS Assists,City of College Park,418060,FALSE,FALSE,E122,17602,18044,22679,22742,22485,20825,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,22679,,12
150730043,14-Mar-15,00-Jan-00,00-Jan-00,7325 Baltimore Ave,EMS Assists,City of College Park,422064,FALSE,FALSE,E122,17937,11631,22724,22679,22485,22693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Called for working code in vehicle with lock out. No Pt. assisted with lock out.,17937,,12
150730307,14-Mar-15,00-Jan-00,00-Jan-00,7706 Hanover Pkwy,Structure Fire,Surrounding Area,423065,TRUE,FALSE,TK12,18044,15876,21532,21665,22679,21021,20825,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,21532,,35
150730310,14-Mar-15,00-Jan-00,00-Jan-00,421 Terrapin Tr,EMS Assists,University of Maryland,424066,FALSE,FALSE,TK12,18044,15876,21532,21665,22679,20825,21021,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Correct address 360 Terrapin Tr,21532,,12
150730387,14-Mar-15,00-Jan-00,00-Jan-00,5912 Cherrywoood Terr,Structure Fire,Surrounding Area,425067,TRUE,FALSE,E122,18044,20100,21532,22724,21665,21014,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubbish Fire in sairwell,21532,,14
150740072,15-Mar-15,00-Jan-00,,8151 15th Ave,Structure Fire,Surrounding Area,426068,TRUE,FALSE,TK12,18044,17937,21665,21532,20825,,,,,Staged,Stat,20100,,,,,,,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Staged,20100,,34
150740134,15-Mar-15,00-Jan-00,00-Jan-00,4535 College Ave,Automatic Alarms,University of Maryland,429071,FALSE,FALSE,E122,18044,20100,21665,22724,21532,17937,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100,,12
150740217,15-Mar-15,00-Jan-00,00-Jan-00,7304 Radcliffe Drive,Automatic Alarms,Surrounding Area,431073,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13
150740244,15-Mar-15,00-Jan-00,00-Jan-00,1814 Greenwich Ln,Structure Fire,Surrounding Area,432074,TRUE,FALSE,TK12,18044,,22724,21532,21665,,,,,PISOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Report not done after call - Completed 3/18/15,21532,,34
150740333,15-Mar-15,00-Jan-00,00-Jan-00,3001 Queensbur rd,Structure Fire,Surrounding Area,433075,TRUE,FALSE,E122,18044,,21532,21665,22724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Report not done upon returning from call. Completed 3/18/15,21532,,01
150740344,15-Mar-15,00-Jan-00,00-Jan-00,6150 Springhill Terr,Structure Fire,Surrounding Area,434076,TRUE,FALSE,E122,18044,20100,21014,21532,21665,22724,,,,Emergency Operations Performed,C12,10238,,,,,,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100,,14
150750239,16-Mar-15,00-Jan-00,00-Jan-00,4511 Amherst Rd.,Automatic Alarms,Surrounding Area,438080,FALSE,FALSE,E122,20104,20100,22724,21665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good Intent,20104,,07
150750366,16-Mar-15,00-Jan-00,00-Jan-00,238 Rossborough Ln,Automatic Alarms,Surrounding Area,439081,FALSE,FALSE,E122,20104,18044,22724,21665,21532,,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20104,,12
150760005,17-Mar-15,00-Jan-00,00-Jan-00,4617 Norwich Rd,Automatic Alarms,City of College Park,440082,FALSE,FALSE,E122,20104,18044,21665,21532,21654,21014,,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20104,,12
150760264,17-Mar-15,00-Jan-00,00-Jan-00,5700 Silk Tree Dr.,Vegetation Fire,Surrounding Area,446088,FALSE,FALSE,E122,20104,10238,21665,21654,21532,22098,,,,Emergency Operations Performed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Outside fire, fire extinguished",20104,,13
150760388,17-Mar-15,00-Jan-00,00-Jan-00,10101 Baltimore Ave,Structure Fire,Surrounding Area,447089,TRUE,FALSE,TK12,20104,18044,21654,21532,21014,22724,22742,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Good Intent,20104,,31
150770033,18-Mar-15,00-Jan-00,00-Jan-00,6902 highview terr,Structure Fire,Surrounding Area,448090,TRUE,FALSE,E122,18044,20104,21532,21014,22724,,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,18044,,01
150770327,18-Mar-15,00-Jan-00,00-Jan-00,165 Westway,Hazmat / Hazardous Condition,Surrounding Area,452094,TRUE,FALSE,TK12,20100,17826,22485,21532,22742,,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100,,35
150770337,18-Mar-15,00-Jan-00,00-Jan-00,8631 Greenbelt Rd,Structure Fire,Surrounding Area,453095,TRUE,FALSE,TK12,17826,20100,21532,22742,22485,,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100,,48
150770372,18-Mar-15,00-Jan-00,00-Jan-00,122 Valley Dr,Hazmat / Hazardous Condition,University of Maryland,454096,FALSE,FALSE,E122,20100,17826,21532,21654,22742,22485,,,,Investigation - Nothing Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100,,12
150780013,19-Mar-15,00-Jan-00,00-Jan-00,122 Valley Drive,Automatic Alarms,University of Maryland,455097,FALSE,FALSE,E122,20100,17826,21532,21654,22742,22485,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trouble alarm,20100,,12
150780051,19-Mar-15,00-Jan-00,00-Jan-00,224 Stadium Dr,Automatic Alarms,University of Maryland,456098,FALSE,FALSE,E122,20100,17826,21654,22485,,,,,,Investigation - Malfunctioning Alarm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100,,12
150790284,20-Mar-15,00-Jan-00,00-Jan-00,6125 Hanlon St,Hazmat / Hazardous Condition,Surrounding Area,458100,TRUE,FALSE,HMSU12,22724,21532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPTA,21654,,05
150790285,20-Mar-15,00-Jan-00,00-Jan-00,10971 Baltimore Ave,Structure Fire,Surrounding Area,457099,TRUE,FALSE,TK12,20100,9781,21654,22724,22485,20825,,,,Staged,C12,10238,,,,,,,,,Staged,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100,,12
150790327,20-Mar-15,00-Jan-00,00-Jan-00,4509 Calvert Rd,Automatic Alarms,City of College Park,459101,FALSE,FALSE,E122,20100,9781,22724,22485,21654,,,,,PISPTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20100,,12
150800049,21-Mar-15,00-Jan-00,00-Jan-00,8204 17th Pl,Hazmat / Hazardous Condition,Surrounding Area,460102,FALSE,FALSE,TK12,9781,17038,21532,20825,22485,22724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PISPIA,,,01
150800126,21-Mar-15,00-Jan-00,00-Jan-00,360 Terrapin Trl,Other Emergency,University of Maryland,461103,FALSE,FALSE,E122,16691,9781,22724,22679,,,,,,Staged,HMSU12,21654,21532,,,,,,,,Staged,Stat,,,17038,20825,22485,,,,,,C12,,10238,,,,,,,,Staged,,,,,,,,,,,,Presidential Standby,16691,,12
150810072,22-Mar-15,00-Jan-00,00-Jan-00,8204 Baltimore Ave.,EMS Assists,City of College Park,462104,FALSE,FALSE,E122,16691,17038,16284,22724,20825,22485,,,,Assist EMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Assist EMS,16691,,12
